first call	mean (ms)	std		second call	mean	std
org.springframework.util.ConcurrentReferenceHashMap$Segment.restructureIfNecessary(boolean)	0.01762090909	0.004618252384		org.springframework.web.util.HierarchicalUriComponents$FullPathComponent.getPath()	0.0002354848485	0.0001024611642
org.springframework.web.util.HierarchicalUriComponents$Type.isUnreserved(int)	0.01759894318	0.004751315919		org.springframework.web.util.HierarchicalUriComponents$Type.isAlpha(int)	0.0002354242424	0.00006234185502
org.springframework.util.Assert.hasLength(java.lang.String,java.lang.String)	0.017570125	0.005697400184		org.springframework.util.MimeType.getType()	0.0002352929293	0.00006498846091
org.springframework.util.ConcurrentReferenceHashMap$Segment.restructureIfNecessary(boolean)	0.01754801136	0.004372985275		org.springframework.util.Assert.notNull(java.lang.Object,java.lang.String)	0.0002338989899	0.00006224917264
org.springframework.core.ResolvableType.getType()	0.01754432955	0.003472854981		org.springframework.util.MimeType.getParameters()	0.0002330909091	0.00006571888263
org.springframework.util.ConcurrentReferenceHashMap$Segment.restructureIfNecessary(boolean)	0.01752415909	0.005154927309		org.springframework.web.util.HierarchicalUriComponents$Type.isAlpha(int)	0.0002319494949	0.00008504180478
org.springframework.util.ConcurrentReferenceHashMap$Segment.restructureIfNecessary(boolean)	0.01750614773	0.00384596363		org.springframework.util.Assert.notNull(java.lang.Object,java.lang.String)	0.0002310707071	0.00008051566791
org.springframework.core.ResolvableType.getType()	0.01746513636	0.002985788027		org.springframework.web.reactive.function.BodyExtractors.cast(org.springframework.http.codec.HttpMessageReader)	0.0002305757576	0.00006673255697
org.springframework.util.ConcurrentReferenceHashMap$Segment.restructureIfNecessary(boolean)	0.01746460227	0.004090353156		org.springframework.util.Assert.notNull(java.lang.Object,java.lang.String)	0.0002301414141	0.00007609324558
org.springframework.util.ConcurrentReferenceHashMap$Segment.restructureIfNecessary(boolean)	0.01744075	0.003723620365		org.springframework.util.MimeType.getType()	0.0002293535354	0.00007315174668
org.springframework.core.ResolvableType.getType()	0.01744007955	0.004221743541		org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0002287272727	0.00006132325645
org.springframework.util.Assert.hasLength(java.lang.String,java.lang.String)	0.01740448864	0.004905071786		org.springframework.util.Assert.notNull(java.lang.Object,java.lang.String)	0.0002281515152	0.00007395990774
org.springframework.util.MimeType.isWildcardType()	0.01735710227	0.003606205791		org.springframework.web.util.UriComponents.getScheme()	0.0002263131313	0.0002123786235
org.springframework.util.ConcurrentReferenceHashMap$Segment.restructureIfNecessary(boolean)	0.01727973864	0.004723103639		org.springframework.util.Assert.notNull(java.lang.Object,java.lang.String)	0.0002263131313	0.00006737856963
org.springframework.util.ConcurrentReferenceHashMap$Segment.restructureIfNecessary(boolean)	0.017208875	0.00462483984		org.springframework.http.codec.json.Jackson2CodecSupport.getObjectMapper()	0.0002247575758	0.00007345060746
org.springframework.util.ConcurrentReferenceHashMap$Segment.restructureIfNecessary(boolean)	0.01720227273	0.003829439808		org.springframework.util.MimeType.getType()	0.0002232424242	0.00008452554344
org.springframework.util.Assert.hasLength(java.lang.String,java.lang.String)	0.01711220455	0.003668598302		org.springframework.util.MimeType.getParameters()	0.0002230707071	0.00004994931826
org.springframework.util.ConcurrentReferenceHashMap$Segment.restructureIfNecessary(boolean)	0.01710296591	0.003564054355		org.springframework.util.Assert.notNull(java.lang.Object,java.lang.String)	0.0002218686869	0.00006124427765
org.springframework.util.ConcurrentReferenceHashMap$Segment.restructureIfNecessary(boolean)	0.01706414773	0.003675720169		org.springframework.util.Assert.notNull(java.lang.Object,java.lang.String)	0.0002215151515	0.00007868443092
org.springframework.util.ConcurrentReferenceHashMap$Segment.restructureIfNecessary(boolean)	0.01696343182	0.003255189573		org.springframework.core.ResolvableType.resolve(java.lang.Class)	0.0002205959596	0.00007427928721
org.springframework.util.ConcurrentReferenceHashMap$Segment.restructureIfNecessary(boolean)	0.01689235227	0.003353377788		org.springframework.util.Assert.notNull(java.lang.Object,java.lang.String)	0.0002188888889	0.00005543344155
org.springframework.util.ConcurrentReferenceHashMap$Segment.restructureIfNecessary(boolean)	0.01659830682	0.003044506836		org.springframework.util.MimeType.getSubtype()	0.0002175757576	0.00005870730185
org.springframework.web.util.HierarchicalUriComponents.getPort()	0.01596493182	0.004577639881		org.springframework.util.MimeType.getType()	0.0002164747475	0.00008522463999
org.springframework.http.client.reactive.ReactorClientHttpResponse.getRawStatusCode()	0.01218453409	0.002881454474		org.springframework.core.ResolvableType.resolve()	0.0002164646465	0.00006395757955
org.springframework.core.SerializableTypeWrapper.forTypeProvider(org.springframework.core.SerializableTypeWrapper$TypeProvider)	0.012040625	0.002794095875		org.springframework.web.reactive.function.client.DefaultClientRequestBuilder$BodyInserterRequest.method()	0.0002154949495	0.00006311723479
org.springframework.web.reactive.function.client.DefaultClientRequestBuilder.attributes(java.util.function.Consumer)	0.01192109091	0.003413826038		org.springframework.core.ResolvableType.resolve()	0.000214959596	0.00005507073857
org.springframework.http.HttpStatus$Series.values()	0.01089561364	0.004613598377		org.springframework.util.MimeType.getType()	0.0002132828283	0.00008076515906
org.springframework.util.CollectionUtils$MultiValueMapAdapter.entrySet()	0.009635727273	0.004564258475		org.springframework.util.MimeType.getType()	0.0002122929293	0.00006458464848
org.springframework.http.HttpStatus.values()	0.009297477273	0.00430106955		org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0002122727273	0.00005121470318
org.springframework.http.client.reactive.AbstractClientHttpRequest.getHeaders()	0.009018352273	0.00175962186		org.springframework.util.Assert.notNull(java.lang.Object,java.lang.String)	0.0002109292929	0.00006596345063
org.springframework.http.HttpMethod.values()	0.008656852273	0.003050557861		org.springframework.util.MimeType.getType()	0.0002095959596	0.0000592692741
org.springframework.web.util.HierarchicalUriComponents.getHostType()	0.007331318182	0.002135717266		org.springframework.util.MimeType.getType()	0.0002088282828	0.00008024382545
org.springframework.web.reactive.function.client.ExchangeFunctions$DefaultExchangeFunction.lambda$exchange$2(long)	0.007312431818	0.003087284257		org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0002073636364	0.00007314527603
org.springframework.util.CollectionUtils$MultiValueMapAdapter.size()	0.007040704545	0.0011438711		org.springframework.web.reactive.function.client.DefaultClientRequestBuilder$BodyInserterRequest.url()	0.0002067575758	0.00005537422565
org.springframework.web.reactive.function.client.DefaultClientResponse$1.hints()	0.006657420455	0.005322610142		org.springframework.util.MimeType.getType()	0.0002045454545	0.0001015829534
org.springframework.util.LinkedMultiValueMap.entrySet()	0.006419806818	0.001317977961		org.springframework.http.HttpStatus.access$000(org.springframework.http.HttpStatus)	0.000203	0.0003240842265
org.springframework.http.HttpHeaders.lambda$add$5(java.lang.String)	0.006407977273	0.00267168886		org.springframework.util.StringUtils.hasLength(java.lang.String)	0.0002007373737	0.000131493026
org.springframework.web.util.HierarchicalUriComponents$EncodeState.isEncoded()	0.005516147727	0.002858075276		org.springframework.util.StringUtils.hasLength(java.lang.String)	0.0002002323232	0.0001131392124
org.springframework.web.util.UriComponents.expandUriComponent(java.lang.String,org.springframework.web.util.UriComponents$UriTemplateVariables,java.util.function.UnaryOperator)	0.005501238636	0.001392865539		org.springframework.core.ResolvableType$SyntheticParameterizedType.getRawType()	0.0001996363636	0.0003214660689
org.springframework.util.LinkedMultiValueMap.values()	0.005407602273	0.001038648472		org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0001984949495	0.00005635231413
org.springframework.util.CollectionUtils$MultiValueMapAdapter.entrySet()	0.005105386364	0.001376839608		org.springframework.core.ResolvableType.resolve()	0.000197969697	0.00005827026106
org.springframework.core.SerializableTypeWrapper.forTypeParameters(java.lang.Class)	0.005005477273	0.0009821097302		org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0001972020202	0.00005217956173
org.springframework.core.ResolvableType.forTypes(java.lang.reflect.Type[],org.springframework.core.ResolvableType$VariableResolver)	0.004492772727	0.03274673976		org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.000196969697	0.00006292651712
org.springframework.util.MimeType.getParameter(java.lang.String)	0.004174965909	0.0007311311667		org.springframework.util.MimeType.getType()	0.0001955252525	0.00004686631394
org.springframework.core.ResolvableType.forClass(java.lang.Class)	0.003795306818	0.001016263872		org.springframework.util.MimeType.getType()	0.0001952020202	0.00006314197243
org.springframework.util.CollectionUtils$MultiValueMapAdapter.isEmpty()	0.003793068182	0.0008038302031		org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0001942222222	0.00005186083857
org.springframework.core.io.buffer.DataBufferUtils.lambda$join$16(java.util.List)	0.003768954545	0.0008994095526		org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0001912121212	0.00006284987287
org.springframework.web.reactive.function.client.DefaultClientResponse$1.serverResponse()	0.00350675	0.001105226635		org.springframework.util.MimeType.getType()	0.000190020202	0.00007456689489
org.springframework.core.ResolvableType.forClass(java.lang.Class)	0.003352431818	0.0007413170067		org.springframework.web.util.UriComponents.getScheme()	0.0001891616162	0.00005170852792
org.springframework.core.ResolvableType.resolveType()	0.003076840909	0.001876026203		org.springframework.util.Assert.notNull(java.lang.Object,java.lang.String)	0.0001870707071	0.00005733232073
org.springframework.util.LinkedCaseInsensitiveMap.entrySet()	0.002947534091	0.0008176927066		org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0001836262626	0.0000665675909
org.springframework.web.reactive.function.client.DefaultWebClient.access$200()	0.002817829545	0.004484068506		org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0001813030303	0.00004408152561
org.springframework.util.LinkedCaseInsensitiveMap.entrySet()	0.0026785	0.0005953948461		org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0001800505051	0.0000691437346
org.springframework.web.reactive.function.BodyInserters.empty()	0.002646522727	0.000607694843		org.springframework.util.MimeType.getType()	0.0001784040404	0.00005667164313
org.springframework.core.SerializableTypeWrapper.forTypeParameters(java.lang.Class)	0.002644306818	0.0005341291204		org.springframework.util.LinkedCaseInsensitiveMap.getLocale()	0.0001776464646	0.00005395289999
org.springframework.util.MimeType.checkToken(java.lang.String)	0.002531556818	0.0005272501316		org.springframework.web.util.HierarchicalUriComponents$FullPathComponent.getPath()	0.0001767474747	0.00005698207115
org.springframework.util.MimeType.checkToken(java.lang.String)	0.002447431818	0.0004781533321		org.springframework.util.StringUtils.hasLength(java.lang.String)	0.0001730505051	0.0004488227333
org.springframework.util.ObjectUtils.nullSafeEquals(java.lang.Object,java.lang.Object)	0.002401159091	0.00107034768		org.springframework.util.Assert.notNull(java.lang.Object,java.lang.String)	0.0001724040404	0.00004869694351
org.springframework.util.LinkedMultiValueMap.entrySet()	0.002362840909	0.001610021032		org.springframework.util.MimeType.getType()	0.0001697575758	0.00005016419322
org.springframework.util.LinkedMultiValueMap.size()	0.002300238636	0.0004814450784		org.springframework.core.ResolvableType$SyntheticParameterizedType.getRawType()	0.0001634444444	0.00003622048704
org.springframework.util.CollectionUtils$MultiValueMapAdapter.size()	0.002253704545	0.001657400211		org.springframework.util.StringUtils.hasLength(java.lang.String)	0.0001584747475	0.00007014852115
org.springframework.util.LinkedMultiValueMap.entrySet()	0.002176170455	0.0005885783956		org.springframework.core.ResolvableType.resolve()	0.0001563030303	0.00006679358442
org.springframework.util.LinkedCaseInsensitiveMap.entrySet()	0.002153909091	0.0007623560764		org.springframework.util.StringUtils.hasLength(java.lang.String)	0.0001516363636	0.00009407459479
org.springframework.core.ResolvableType.forClass(java.lang.Class)	0.002145329545	0.0004604385686		org.springframework.util.StringUtils.hasLength(java.lang.String)	0.0001462929293	0.0000674382999
org.springframework.util.StringUtils.isEmpty(java.lang.Object)	0.002116386364	0.0006122583462		org.springframework.util.StringUtils.hasLength(java.lang.String)	0.0001458181818	0.00008421993378
org.springframework.core.ResolvableType$SyntheticParameterizedType.hashCode()	0.002075556818	0.0007847972792		org.springframework.util.StringUtils.hasLength(java.lang.String)	0.0001444545455	0.00006934939685
org.springframework.http.HttpHeaders.lambda$add$5(java.lang.String)	0.001884568182	0.0005528953706		org.springframework.util.StringUtils.hasLength(java.lang.String)	0.0001277979798	0.00007468019085
org.springframework.util.Assert.notNull(java.lang.Object,java.lang.String)	0.001862977273	0.0008275432834		org.springframework.util.StringUtils.hasLength(java.lang.String)	0.0001251414141	0.00006686939027
org.springframework.web.util.HierarchicalUriComponents$Type.isAlpha(int)	0.001791761364	0.0006316341		org.springframework.util.StringUtils.hasLength(java.lang.String)	0.0001191313131	0.00005640252994
org.springframework.web.util.UriComponents.getScheme()	0.001783159091	0.0005694331289		org.springframework.util.StringUtils.hasLength(java.lang.String)	0.000111030303	0.00006014098832
